train_loss,train_y_loss,train_noise_loss,valid_loss,valid_y_loss,valid_noise_loss
263.04827880859375,4.472243282853103,258.5760360345608,257.06194763183595,1.562105131149292,255.49984130859374
248.36854441572982,1.1226044951415644,247.24593930128145,234.59300231933594,1.0096478700637816,233.5833526611328
233.53755522937308,0.7877783339198042,232.74977707281346,222.1065246582031,0.7695731520652771,221.33695068359376
220.20921846715416,0.6681250144795674,219.54109415193884,210.90094909667968,0.6365055918693543,210.26444091796876
213.01972068228372,0.6020173583088851,212.41770414026772,209.53326721191405,0.5612868905067444,208.97197875976562
207.26551111733042,0.5773198735423204,206.68819111149486,203.73798217773438,0.5243781447410584,203.21360473632814
202.87965393066406,0.5799088172796296,202.29974625750285,193.68991088867188,0.4663408637046814,193.22356872558595
198.7596067102944,0.7098477337418533,198.0497589111328,194.3040344238281,0.5092756092548371,193.79476013183594
196.1304559475038,0.9436136069821148,195.1868420112424,190.692431640625,0.4729697048664093,190.21946411132814
192.94102180294874,1.198439069637438,191.74258422851562,189.60465087890626,0.5514092803001404,189.05324096679686
189.96967520364902,0.929716928703029,189.03995793040207,186.6405059814453,0.39284391403198243,186.24766235351564
188.0089256472704,0.6095073870042476,187.39941852848705,187.80223999023437,0.4063166379928589,187.3959228515625
186.041878676996,0.448993230011405,185.59288545934166,184.64603271484376,0.35548551082611085,184.29054565429686
183.81588782333745,0.3656996430420294,183.45018749702268,180.8796813964844,0.3546699583530426,180.52501220703124
182.8761012379716,0.3379652914477558,182.53813580768863,180.813037109375,0.33421375751495364,180.47882385253905
181.51809283000668,0.3156225408722715,181.20246998856706,179.37196655273436,0.3176407039165497,179.0543243408203
182.2425905553306,0.3010782028843717,181.94151268935786,178.68600463867188,0.32298481464385986,178.36301879882814
180.0755138862424,0.29050636364192495,179.78500775593082,176.43997497558593,0.29455541372299193,176.14541625976562
178.53806211890245,0.2810258469203623,178.25703541825456,177.60592651367188,0.278405499458313,177.32752075195313
177.29580688476562,0.2705987077660677,177.02520826386242,215.20054626464844,0.272842937707901,214.92770080566407
177.182923479778,0.2732550207434631,176.90966796875,175.2507537841797,0.28112603425979615,174.96962890625
177.81604822670542,0.26936837776405054,177.5466784965701,176.18760986328124,0.25957565009593964,175.92803649902345
176.1785888671875,0.25884073391193296,175.91974770150534,176.81864318847656,0.25085940659046174,176.56778564453126
174.89408167397104,0.24937984201966262,174.64470319050113,173.99213562011718,0.2516025394201279,173.74053344726562
175.42953565644055,0.25391523576364283,175.17562010230088,176.36876831054687,0.24986469745635986,176.11890563964843
174.66938670088607,0.2824860807599091,174.386900738972,174.80256042480468,0.237566077709198,174.56499328613282
173.0102419969512,0.32022052385458133,172.69002142185118,171.26790771484374,0.24978426694869996,171.01812438964845
172.73450786311452,0.37371816576980965,172.3607892292302,171.07235412597657,0.25594004094600675,170.81641235351563
172.74889355171018,0.3221069941433465,172.42678572491903,173.230224609375,0.2334209144115448,172.9968048095703
172.0697870021913,0.2887873235272198,171.7809999047256,168.81310119628907,0.24630735516548158,168.5667938232422
171.29941242497142,0.23487434845145155,171.06453872308498,170.60433959960938,0.22527361512184144,170.37906188964843
171.03334826957888,0.22196288370504613,170.8113849919017,173.53949890136718,0.23082666397094725,173.3086700439453
171.85672183153105,0.2037469290378617,171.65297457066978,171.2150146484375,0.2239262193441391,170.9910888671875
171.39990048292208,0.2068709225916281,171.19302889195885,169.97402954101562,0.2137757956981659,169.7602508544922
170.24313503358422,0.19800994672426364,170.04512470524486,171.45987854003906,0.21487341821193695,171.24500427246093
169.49256040991807,0.20288547110266802,169.28967508455602,171.3408935546875,0.2196281909942627,171.12126770019532
168.85200649354516,0.19158049109505443,168.66042644221608,169.98578491210938,0.21677884459495544,169.76900329589844
168.63859260373,0.19985895476690152,168.4387344732517,169.36656188964844,0.20213610529899598,169.1644256591797
168.83166355040015,0.18949081330764583,168.64217097584793,169.1186309814453,0.20658695995807647,168.91204528808595
168.2795782321837,0.20166936734827554,168.07790877179403,166.76427612304687,0.20139394402503968,166.56288146972656
167.90717222632432,0.1832610372363067,167.72391156452457,169.54075927734374,0.20066967010498046,169.3400909423828
168.7280213891006,0.1909387700441407,168.53708183474657,166.07618408203126,0.18541786074638367,165.89076538085936
168.5196816048971,0.17921608359348484,168.34046526653012,168.6345458984375,0.19600897431373596,168.43853759765625
167.475960708246,0.19414685521183944,167.28181383086414,167.3394561767578,0.19015471041202545,167.14930114746093
166.6696632199171,0.18131078234532985,166.48835307795827,167.7404052734375,0.1979763388633728,167.54242858886718
166.94994707805355,0.2129162230142733,166.73703263445597,168.2457733154297,0.19338776171207428,168.05238342285156
166.0654635545684,0.20869131349935766,165.85677244605088,168.02222900390626,0.2068547010421753,167.81537475585938
166.33433048899582,0.2437877974859098,166.09054304913778,168.61781616210936,0.21265628933906555,168.40515747070313
