train_loss,train_y_loss,train_noise_loss,valid_loss,valid_y_loss,valid_noise_loss
266.4193937720322,6.213344431504971,260.20605096584416,253.21542358398438,1.666922640800476,251.5485046386719
260.9366429026534,1.6533549558825609,259.28328723442263,249.76251831054688,1.18872309923172,248.57379150390625
251.80279466582508,1.2682822303074162,250.53451277570028,239.8757110595703,1.0610534429550171,238.81466064453124
386.44564856552495,1.1138274495194598,385.33182320943695,239.46875915527343,0.9984281182289123,238.4703338623047
245.86589013076411,1.0084226087826054,244.85746727920161,235.73970642089844,0.9193661689758301,234.8203338623047
249.46163233315073,0.9177482840491504,248.54388427734375,233.62570495605468,0.8269651174545288,232.79873962402343
263.7446359773962,0.8315990102000352,262.9130383003049,232.05396423339843,0.8017413377761841,231.2522216796875
393.0161408215034,0.7855895510533961,392.2305539759194,236.56809997558594,0.7922323942184448,235.77586975097657
902568.3008973657,0.7164836947510882,902567.601376045,236.26065063476562,0.7100213885307312,235.55062561035157
295.2234623606612,0.6777571345247874,294.54570640005716,235.065625,0.6565135717391968,234.40911254882812
6024.268081292874,0.6627796357724725,6023.605429300448,231.97598571777343,0.6494552969932557,231.32653198242187
239.2507834085604,0.6579949710427261,238.59278757979232,232.07606811523436,0.625448715686798,231.45061645507812
273.5915382199171,0.7175082229986424,272.87403013648054,227.07565307617188,0.6129455804824829,226.46270446777345
234.90679298959128,0.7921107120630217,234.11468319776583,230.00416870117186,0.5996614098548889,229.40450744628907
257.32252502441406,0.7711811698064571,256.5513439643674,228.55536499023438,0.5913756310939788,227.9639892578125
235.2266131145198,0.6752968277873063,234.55131567978276,228.31434631347656,0.5685232937335968,227.7458251953125
233.43376903999143,0.5942672978087169,232.83950247415683,235.56865844726562,0.5396183013916016,235.02903747558594
234.39588667706747,0.5235577814462709,233.8723289675829,228.4927978515625,0.5134907245635987,227.97930603027345
230.69906132395676,0.47841885031723397,230.22064171767818,226.9053955078125,0.5079957962036132,226.39740295410155
244.55324163669493,0.44821065591602793,244.1050314554354,226.19990234375,0.48443010449409485,225.7154754638672
230.2728386855707,0.43924304988326096,229.83359471763052,227.25756225585937,0.4779086709022522,226.77965087890624
