train_loss,valid_loss
0.9745372577411372,0.5770127892494201
0.39778560727107815,0.2240527540445328
0.20742521780293163,0.17582913637161254
0.18157587945461273,0.16355409622192382
0.1725190892452147,0.15492303371429444
0.16850586817031954,0.1531287044286728
0.16584397343600668,0.14984332621097565
0.16161497446095072,0.14743894338607788
0.15881925657754992,0.14771755635738373
0.15647646875643148,0.14685535728931426
0.1556166633963585,0.14773180484771728
0.15361413795773576,0.14152416586875916
0.1518893423603802,0.14341291189193725
0.14966069452646302,0.14005649089813232
0.14931362285846617,0.14176448285579682
0.14814598058781972,0.1437993437051773
0.14718259253152988,0.1398947209119797
0.14710682685055385,0.1396219998598099
0.14531847961792133,0.14043428301811217
0.144148084812048,0.14038335382938386
0.14292813601290308,0.13700481951236726
0.14207939022197957,0.13588527739048004
0.14142446256265406,0.13659433424472808
0.140632792398697,0.1361369699239731
0.13977087289094925,0.13340163975954056
0.13776965148565246,0.1354031890630722
0.13641699857828093,0.1361878126859665
0.13558605440506122,0.13449288457632064
0.13401800757501184,0.13543342798948288
0.13348595380056194,0.13537214696407318
0.1318966328370862,0.134076352417469
0.13387045391449115,0.13625726401805877
0.13126672440912665,0.13362493366003036
0.13063828429070914,0.1357179880142212
0.12971498344729587,0.1368751272559166
0.12854578018915364,0.13581515550613404
0.12855963845078539,0.13612875938415528
0.12717742927190734,0.137130244076252
0.12649235765381558,0.1350223958492279
0.12542102485895157,0.13675837516784667
0.12620479122894565,0.14059329330921172
0.12345188401821183,0.14419835209846496
0.12294798907710285,0.13907161951065064
0.12220416054493044,0.13938406258821487
0.12100153289190153,0.1417559415102005
0.12196985105188882,0.13451671749353408
0.12100124068376494,0.13966770768165587
0.11993847751035923,0.13953491747379304
0.11877595178964662,0.13997248709201812
0.12011685349592348,0.13991725742816924
0.1182771037991454,0.142044235765934
0.11770969011434694,0.1489039719104767
0.11842964335185725,0.14387786090373994
0.11595546890322755,0.14057040512561797
0.11658305820168519,0.1458248257637024
0.11538364701881641,0.14127767980098724
0.11638833527884833,0.14425641000270845
0.11622479485302437,0.1402340590953827
0.11721004600205072,0.14589065313339233
0.11722481123557905,0.1401615023612976
0.11936395778888609,0.13517390042543412
0.12288650488708078,0.14108401536941528
0.12022728636497404,0.14013071060180665
0.11780501829414833,0.1373191773891449
0.11456098970843524,0.13865864872932435
0.11464828089243029,0.1368284910917282
0.11473889939668702,0.14028770923614503
0.1139775763561086,0.1439720183610916
0.1134633794426918,0.13677339553833007
0.11032307747660614,0.14076003879308702
0.11152667697609925,0.1344894140958786
0.10973555649199136,0.13685341775417328
0.10927295175994314,0.13323818743228913
0.1064836933481984,0.1352592647075653
0.10562577989043259,0.13548143953084946
0.10546338194754065,0.13496705293655395
0.10643487114731859,0.13555645942687988
0.10573173059922893,0.13732100427150726
