train_loss,valid_loss
1.1692681894069765,0.8647044777870179
0.5399667795111494,0.3051070928573608
0.2484349877369113,0.21032010912895202
0.20285594972168527,0.1739899218082428
0.18176365262124597,0.16140079498291016
0.17263246491187956,0.15311653017997742
0.16836257097197743,0.15055880546569825
0.16454451731065425,0.14928718507289887
0.163079329016732,0.14862964451313018
0.16069173631144734,0.14531518518924713
0.15880387040173136,0.14601174890995025
0.15695290376500384,0.1437417447566986
0.15528792251900927,0.141616290807724
0.15466950906486046,0.14228062927722931
0.15322977140909289,0.14146068692207336
0.1519403025144484,0.14097192883491516
0.15153707055056967,0.14059318900108336
0.1505343397942985,0.14015696942806244
0.15038257891811976,0.14080408215522766
0.14959500293906142,0.1415070414543152
0.149641434412177,0.14363146722316741
0.1490651901538779,0.14367728531360627
0.14787250339258007,0.14415128231048585
0.14749112725257874,0.14175568521022797
0.1463889346980467,0.14162502586841583
0.14532172825278306,0.14130984842777253
0.14437173815762125,0.1409877806901932
0.14533381400311865,0.14399473369121552
0.14379337339139567,0.14097603261470795
0.14181183532970706,0.13916602432727815
0.1427774849097903,0.14022334516048432
0.14145863819413068,0.14218780994415284
0.14166706709600077,0.13800421059131623
0.14054609217294833,0.14092257916927337
0.140219629356047,0.1350136935710907
0.14016433841571574,0.13477253466844558
0.1382062907625989,0.13659623265266418
0.13879320079960475,0.13524846136569976
0.13736091481476295,0.13533769845962523
0.13630507323073177,0.1355755165219307
0.13528953474469302,0.1339239299297333
0.13526845178226146,0.13337175399065018
0.13462446157525226,0.13521089553833007
0.1341860986700872,0.13444509506225585
0.13341280563575467,0.13287007212638854
0.13234986110431393,0.13346923440694808
0.13266706484846952,0.13314268738031387
0.13120370103818615,0.13268041014671325
0.13122991581515567,0.13394910991191863
0.1305227443212416,0.13133040070533752
0.13033371327853785,0.13313180208206177
0.12897907488229798,0.13144940733909607
0.12926982361369016,0.13180274814367293
0.12868762452427934,0.1305524617433548
0.12726587965721037,0.1307301104068756
0.12742799738558327,0.13233750462532043
0.1267949608041019,0.13080156445503235
0.12655299974650872,0.1315991014242172
0.1256979523998935,0.13004641234874725
0.12503862871629437,0.1298714056611061
0.12480417057508375,0.12939803898334504
0.12433658903691827,0.13039516508579255
0.12387926385896962,0.12961442172527313
0.12289561185894943,0.13027019202709197
0.12313118031839045,0.12939904481172562
0.12263005208678363,0.13042686581611634
0.121421296240353,0.12822865843772888
0.12147228546985765,0.13067826628684998
0.1220813669809481,0.13094571232795715
0.12169134780401136,0.1308189943432808
0.12024188023514865,0.13131561130285263
0.11914481913171164,0.13057855069637297
0.12012651126559187,0.12918588370084763
0.11888184380240557,0.12890074253082276
0.11859280543356407,0.12823403775691986
0.11830582796800428,0.12912535220384597
0.11813041458769542,0.1311086267232895
0.1176401427606257,0.12956786453723906
0.1178957743615639,0.13083674609661103
0.11722098799740396,0.12982294708490372
0.11700001413502344,0.13205082714557648
0.11715618321081488,0.13339584767818452
0.11694179457135317,0.13359896540641786
0.11905867297474931,0.1393791139125824
0.12082517910294416,0.14161885976791383
0.12073534145587828,0.13824495673179626
0.11921475137152322,0.13321268558502197
0.11615686427529265,0.13465636670589448
0.11522539941275992,0.13206601440906524
0.11485295542856543,0.13215759992599488
0.11405056914905222,0.13108399510383606
0.11263202476065333,0.1307968959212303
0.11245194259213238,0.13223426938056945
0.11277929293673213,0.12942602932453157
0.11290413232111349,0.1312111496925354
0.11154854988179556,0.13271871209144592
0.11244552418953035,0.13044035732746123
0.1116554642595896,0.13279839903116225
0.11186203960238433,0.13172492980957032
0.11108742236364179,0.13199660181999207
0.1118799898682571,0.1334336668252945
0.11263864342032409,0.13320921659469603
0.11177163952734412,0.13406254351139069
0.11220244954272014,0.13237705528736116
0.1150631052328319,0.13139913529157637
0.11484873440207505,0.1299046605825424
0.11854800709137102,0.13028470873832704
0.11889929015461992,0.13272643238306045
0.11728063879943476,0.13218106031417848
0.11724417529455046,0.13559506535530091
0.11804129365013867,0.14153505563735963
0.11520391829857012,0.13704780042171477
0.11309255968506743,0.13581693172454834
0.11273628582314747,0.13625105023384093
0.11301531551814661,0.1365194946527481
0.1116266148846324,0.13434587121009828
0.11145945347663833,0.13404204994440078
0.10914706238886206,0.13164983689785004
0.10851012606446336,0.12985053956508635
0.10874410718679428,0.13198064863681794
0.10710953866563193,0.12986672818660736
0.10717016167756988,0.12900582551956177
0.10702353098043581,0.13083532750606536
0.10733205189065236,0.1290367513895035
0.10656644949098913,0.12842315286397935
0.10576573195980817,0.12896619737148285
0.10544248797544618,0.12825103998184204
0.10520034901252608,0.12878122925758362
0.10491159721845533,0.12833135426044465
0.10463568640918267,0.1292501464486122
0.10458046524989896,0.12938599288463593
0.1044795671250762,0.1273116409778595
0.10451399952900119,0.12726559191942216
0.10354914116423304,0.1274381548166275
0.10380584183262616,0.12804359942674637
0.10320207785542418,0.12698255926370622
0.10281254151245443,0.12875618040561676
0.1023973426440867,0.1281823545694351
0.10258161858087633,0.12861566096544266
0.10314268636994245,0.12642154097557068
0.10279236715741275,0.12766009867191314
0.10177831478962084,0.1273318663239479
0.10218743998103025,0.13007593899965286
0.10196342282905811,0.12701132893562317
0.1021904352961517,0.1286437064409256
0.10203601565302872,0.12714796513319016
0.10190347400380344,0.1290111556649208
0.10237293853992369,0.1282075062394142
0.1022257545008892,0.12854323536157608
0.10166354441061252,0.1278152048587799
0.10206072595788211,0.12732638716697692
0.10208168734864491,0.1278037667274475
0.10188847344096114,0.1271522670984268
0.10148269028925314,0.12771374583244324
0.1011452680317367,0.12717279940843582
0.10179944281897894,0.12837449759244918
0.10135756414837954,0.12760905176401138
0.10128671167100348,0.12799308001995086
0.1009055601387489,0.12756517231464387
0.1008742233602012,0.1281340315937996
0.10052564176844388,0.1270396441221237
0.10114531091800551,0.1280799239873886
0.10108542660387551,0.12810137271881103
0.10084274247652147,0.12938806414604187
0.10075305456795343,0.1284095674753189
0.10033115472008543,0.1282452568411827
0.10087683360751082,0.1281146824359894
0.1006202056277089,0.12734613418579102
0.10013224511611753,0.1280639201402664
0.10030978173017502,0.12669091373682023
0.09991588389001242,0.12664465457201005
0.09937204038951455,0.12819940596818924
0.09949198692310147,0.12732455879449844
0.09940575572048746,0.12644719630479812
0.09964921416305914,0.12691025882959367
0.09912588974324668,0.12789125442504884
0.09920080278704806,0.12777983099222184
0.0989687715361758,0.12693629413843155
0.09872416097943376,0.12740424871444703
0.0986869744047886,0.1267469123005867
0.0985283061135106,0.12737022936344147
0.09852507964866918,0.12597469687461854
0.09842808817217989,0.12772100269794465
0.09821850624753208,0.12718940675258636
0.09874781039429874,0.12670160233974456
0.09804858230962986,0.1255883604288101
0.09777397226269652,0.12696805000305175
0.09790118165859361,0.1259200468659401
0.09819833897962803,0.12731371819972992
0.09746402156789129,0.12659733444452287
0.0979561934747347,0.12732868641614914
0.09780178546178632,0.1266694337129593
0.09758290048779511,0.12766321897506713
0.09778372307376164,0.12543140798807145
0.09783141896492098,0.12754139602184295
0.09801271030815636,0.12724080234766005
0.0974871839691953,0.1264757916331291
0.0978885169436292,0.12750833481550217
0.09737492352724075,0.1265624850988388
0.09764457984668452,0.12735556066036224
