train_loss,train_y_loss,train_noise_loss,valid_loss,valid_y_loss,valid_noise_loss
263.88082401926926,4.181284125258283,259.69954104539823,254.0554412841797,1.618699884414673,252.43674011230468
251.11907363519435,1.8753111754975669,249.24376324909488,232.28853759765624,0.9766957759857178,231.3118408203125
232.81628045803163,1.5028566907091838,231.3134229706555,221.61606140136718,0.862195098400116,220.7538635253906
221.6324630365139,1.2482653013089808,220.38419732814882,212.71837463378907,0.7258233189582824,211.9925537109375
212.59543591010862,0.9739927954790069,211.6214432134861,208.89993591308593,0.6476746439933777,208.25226440429688
206.5971795058832,0.7289392075887541,205.86823961211414,203.94358520507814,0.6192526817321777,203.32433471679687
201.3458761819979,0.6599299646005398,200.68594620867472,198.77312927246095,0.5737131834030151,198.1994171142578
195.6755222227515,0.5712058682267259,195.1043161531774,191.11119384765624,0.5548739671707154,190.5563171386719
191.35542669528868,0.5405592300542971,190.81486771746378,192.83199768066407,0.5143440306186676,192.3176513671875
193.31801512183213,0.5097751697389091,192.80824093702364,184.25341186523437,0.4960717797279358,183.75733947753906
187.69199017780582,0.5097029012877766,187.1822878209556,189.17943725585937,0.4620120644569397,188.71742553710936
187.33658916194264,0.45670590386158083,186.87988392899675,187.9529571533203,0.46386476159095763,187.4890930175781
335.75985531690645,0.4504552977841075,335.30939613900534,186.09424438476563,0.454844081401825,185.6394012451172
186.20923968059262,0.44111688398733373,185.76812260325363,185.1142822265625,0.45271592736244204,184.66156616210938
41912.80303880645,0.4134167432785034,41912.3894645877,187.99213256835938,0.40754830837249756,187.58458862304687
204.9328360208651,0.38391004975249127,204.54892637671495,195.10718994140626,0.40142335891723635,194.7057678222656
165138513.41254368,0.3575377536983025,165138513.06381708,191.125537109375,0.40991840362548826,190.71561584472656
267.3249374017483,0.3620995762871533,266.96283480016194,186.28043212890626,0.3915979564189911,185.88883361816406
2635.0293117616234,0.3471249429191031,2634.682093922685,188.69449768066406,0.37663654088973997,188.31786193847657
114200.60175751477,0.3244598362503982,114200.27327263064,191.71708068847656,0.3671552002429962,191.34992370605468
335365.9556013898,0.31823019937771124,335365.6449328167,188.79599609375,0.3605791687965393,188.43541870117187
9265.256613754646,0.3037574887275696,9264.953062104016,187.54867553710938,0.33554919958114626,187.21312866210937
128459.03238249988,0.29163632196624106,128458.73547474931,186.7772216796875,0.32710428833961486,186.4501190185547
1184057204.4636405,0.2930079625874031,1184057204.1779008,218.92076416015624,0.33532690405845644,218.58543395996094
